YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1991,SALEM-I,SIVAGNANAM S.T.,N,IND,M,46,185710,112388,110335
1991,SALEM-I,BALASUBRAMANIAM A.,N,TLK,M,41,185710,112388,110335
1991,SALEM-I,CHELLADURAI S.,N,IND,M,34,185710,112388,110335
1991,SALEM-I,RAJENDRAN B.C.,N,IND,M,34,185710,112388,110335
1991,SALEM-I,SAIT MUSTHAFA S.,N,IND,M,33,185710,112388,110335
1991,SALEM-II,NATESAN M.,W,ADMK,M,66904,183748,107103,104695
1991,SALEM-II,ARUMUGAM S.,N,DMK,M,26997,183748,107103,104695
1991,SALEM-II,MANICKAM K.,N,PMK,M,9170,183748,107103,104695
1991,SALEM-II,NALLAHAMBI M.M.,N,JP,M,417,183748,107103,104695
1991,SALEM-II,ARIYAN K.P.,N,IND,M,151,183748,107103,104695
1991,SALEM-II,RAMASAMY M.,N,IND,M,131,183748,107103,104695
1991,SALEM-II,ANBALAGAAN M.,N,IND,M,83,183748,107103,104695
1991,SALEM-II,KALIAPPAN K.,N,IND,M,70,183748,107103,104695
1991,SALEM-II,ASHOOKUMAR V.,N,IND,M,65,183748,107103,104695
1991,SALEM-II,ALLIMUTHU N.,N,IND,M,64,183748,107103,104695
1991,SALEM-II,CHANDRA GOUNDER K.,N,IND,M,59,183748,107103,104695
1991,SALEM-II,PALANIASAMI R.,N,IND,M,59,183748,107103,104695
1991,SALEM-II,SARAVANAN R.,N,IND,M,50,183748,107103,104695
1991,SALEM-II,ARUMUGAM R.,N,IND,M,47,183748,107103,104695
1991,SALEM-II,ARUGUMAM M.,N,IND,M,47,183748,107103,104695
1991,SALEM-II,JANARDHANAN N.,N,IND,M,47,183748,107103,104695
1991,SALEM-II,PACHAMUTHU C.,N,TMM,M,37,183748,107103,104695
1991,SALEM-II,ASHOKKUMAR P.,N,IND,M,36,183748,107103,104695
1991,SALEM-II,MANOHAR K.,N,IND,M,32,183748,107103,104695
1991,SALEM-II,NAGARAJ E.,N,IND,M,32,183748,107103,104695
1991,SALEM-II,RAJAGOPAL N.,N,IND,M,30,183748,107103,104695
1991,SALEM-II,VENKATESAN A.,N,IND,M,30,183748,107103,104695
1991,SALEM-II,SEKAR S.,N,IND,M,30,183748,107103,104695
1991,SALEM-II,NAGENDRAN A.V.,N,IND,M,28,183748,107103,104695
1991,SALEM-II,NATARAJAN V.,N,IND,M,25,183748,107103,104695
1991,SALEM-II,PANDIAN E.,N,IND,M,21,183748,107103,104695
1991,SALEM-II,VIJAYAN E.,N,IND,M,19,183748,107103,104695
1991,SALEM-II,KUMAR V.,N,IND,M,14,183748,107103,104695
1991,VEERAPANDI,ARJUNAN K.,W,ADMK,M,79725,194734,120905,117028
1991,VEERAPANDI,VENKATACHALAM P.,N,DMK,M,23451,194734,120905,117028
1991,VEERAPANDI,CHINNAPPAN M.,N,PMK,M,11799,194734,120905,117028
1991,VEERAPANDI,PALANIAPPAN P.,N,JP,M,798,194734,120905,117028
1991,VEERAPANDI,KUMARAVEL K.P.,N,TMM,M,193,194734,120905,117028
1991,VEERAPANDI,ASHOOKUMAR G.V.,N,IND,M,132,194734,120905,117028
1991,VEERAPANDI,ARJUNAN G.,N,IND,M,111,194734,120905,117028
1991,VEERAPANDI,KUPPURAJ N.,N,IND,M,106,194734,120905,117028
1991,VEERAPANDI,MARIMUTHU P.,N,IND,M,106,194734,120905,117028
1991,VEERAPANDI,KANDASAMY GOUNDER,N,IND,M,94,194734,120905,117028
1991,VEERAPANDI,ANNAMALAI G.,N,IND,M,90,194734,120905,117028
1991,VEERAPANDI,ARJUNAN A.,N,IND,M,80,194734,120905,117028
1991,VEERAPANDI,AMUNULLA K.,N,IND,M,75,194734,120905,117028
1991,VEERAPANDI,RAMANATHAN S.,N,IND,M,70,194734,120905,117028
1991,VEERAPANDI,MUTHU GOUNDER P.,N,IND,M,64,194734,120905,117028
1991,VEERAPANDI,NATARAJAN N.S.,N,IND,M,55,194734,120905,117028
1991,VEERAPANDI,VELLIANGIRI VEERAPANDI K.S.,N,IND,M,42,194734,120905,117028
1991,VEERAPANDI,RAMALIINGAM P.,N,IND,M,37,194734,120905,117028
1991,PANAMARATHUPATTY,RAJARAM K.,W,ADMK,M,70025,165166,105093,101304
1991,PANAMARATHUPATTY,SIVALINGAM S.R.,N,DMK,M,19670,165166,105093,101304
1991,PANAMARATHUPATTY,GUNASEKARAN P.N.,N,PMK,M,10417,165166,105093,101304
1991,PANAMARATHUPATTY,VAITHILINGAM CHINNA,N,JP,M,452,165166,105093,101304
1991,PANAMARATHUPATTY,THANGARAJU R.,N,RPI,M,219,165166,105093,101304
1991,PANAMARATHUPATTY,ARDHANARI N.,N,IND,M,162,165166,105093,101304
1991,PANAMARATHUPATTY,CHANDRAN A.,N,IND,M,155,165166,105093,101304
1991,PANAMARATHUPATTY,VELLIANGIRI VEERPANDY K.S.,N,IND,M,83,165166,105093,101304
1991,PANAMARATHUPATTY,DHANAPAL G.,N,IND,M,69,165166,105093,101304
1991,PANAMARATHUPATTY,PONNUSAMY M.,N,IND,M,52,165166,105093,101304
1991,ATTUR,V. TAMILARASU,W,ADMK,M,61060,151368,98151,94676
1991,ATTUR,A.M. RAMASAMY,N,DMK,M,24475,151368,98151,94676
1991,ATTUR,M. PALANIVEL,N,PMK,M,8164,151368,98151,94676
1991,ATTUR,K. RAJA,N,IND,M,315,151368,98151,94676
1991,ATTUR,V. JAYAGOPAL,N,JP,M,292,151368,98151,94676
1991,ATTUR,C. RAMASAMY,N,IND,M,287,151368,98151,94676
1991,ATTUR,A. ANNAMALAI,N,IND,M,83,151368,98151,94676
1991,TALAVASAL,KANDASAMY K.,W,INC,M,74204,169151,104061,100633
1991,TALAVASAL,GUNASEKARAN S.,N,DMK,M,20757,169151,104061,100633
1991,TALAVASAL,RAJENDRAN M.C.,N,PMK,M,4801,169151,104061,100633
1991,TALAVASAL,KANDASAMY M.,N,IND,M,474,169151,104061,100633
1991,TALAVASAL,SANKAR G.,N,RPI,M,397,169151,104061,100633
1991,RASIPURAM,K. PALANIAMMAL,W,ADMK,F,75855,167994,108385,105129
1991,RASIPURAM,B.A.R. ELANGOAVAN,N,DMK,M,25625,167994,108385,105129
1991,RASIPURAM,K. NATESAN,N,PMK,M,2376,167994,108385,105129
1991,RASIPURAM,A. PERUMAL,N,IND,M,261,167994,108385,105129
1991,RASIPURAM,A. MANOHARAN,N,IND,M,173,167994,108385,105129
1991,RASIPURAM,V. VADIVELU,N,IND,M,171,167994,108385,105129
1991,RASIPURAM,K. PERUMAL,N,IND,M,132,167994,108385,105129
1991,RASIPURAM,P. SUBRAMANI,N,IND,M,118,167994,108385,105129
1991,RASIPURAM,P. CHINNUSAMY,N,IND,M,118,167994,108385,105129
1991,RASIPURAM,P. KANDASAMY,N,IND,M,111,167994,108385,105129
1991,RASIPURAM,V. MADHESWARAN,N,IND,M,74,167994,108385,105129
1991,RASIPURAM,S. PALANIAMMAL,N,IND,F,59,167994,108385,105129
1991,RASIPURAM,K.P.K. MANICKAM,N,IND,M,56,167994,108385,105129
1991,SENDAMANGALAM,CHINNASAMY K.,W,ADMK,M,72877,169962,101290,95653
1991,SENDAMANGALAM,SIVAPPIRAKASAM S.,N,TMK,M,17316,169962,101290,95653
1991,SENDAMANGALAM,CHANDIRAN M.S.,N,PMK,M,5460,169962,101290,95653
1991,NAMAKKAL,ANBALAGAN S.,W,ADMK,M,79683,186364,117013,112669
1991,NAMAKKAL,MAYAVAN R.,N,DMK,M,29788,186364,117013,112669
1991,NAMAKKAL,CHANDRASEKARAN P.,N,BJP,M,1498,186364,117013,112669
1991,NAMAKKAL,TAMILARASAN V.,N,PMK,M,744,186364,117013,112669
1991,NAMAKKAL,PONNAIAH R.,N,IND,M,373,186364,117013,112669
1991,NAMAKKAL,MUTHUSAMY K.,N,TMM,M,292,186364,117013,112669
1991,NAMAKKAL,ALLIMUTHU,N,IND,M,133,186364,117013,112669
1991,NAMAKKAL,ARUTSELVAM S.,N,IND,M,102,186364,117013,112669
1991,NAMAKKAL,RAJENDRAN K.,N,IND,M,56,186364,117013,112669
1991,KAPILAMALAI,SARASWATHI P.,W,ADMK,F,72903,169105,111595,108764
1991,KAPILAMALAI,MOORTHY S.,N,DMK,M,29050,169105,111595,108764
1991,KAPILAMALAI,RAMESH S.,N,PMK,M,5539,169105,111595,108764
1991,KAPILAMALAI,ASHOK KUMAR P.,N,TMM,M,259,169105,111595,108764
1991,KAPILAMALAI,SUBRAMANIAM M.,N,IND,M,182,169105,111595,108764
1991,KAPILAMALAI,CHANDRASEKARAN P.,N,IND,M,153,169105,111595,108764
1991,KAPILAMALAI,DHANAPAL C.,N,IND,M,145,169105,111595,108764
1991,KAPILAMALAI,SELVAM A.,N,IND,M,140,169105,111595,108764
1991,KAPILAMALAI,KALIAPPAN R.K.,N,IND,M,132,169105,111595,108764
1991,KAPILAMALAI,MURUGESAN R.,N,IND,M,100,169105,111595,108764
1991,KAPILAMALAI,KRISHNAMOORTHY G.,N,IND,M,91,169105,111595,108764
1991,KAPILAMALAI,BALASUBRAMANIAM S.P.,N,IND,M,70,169105,111595,108764
1991,TIRUCHENGODE,SELVAGANAPATHI T.M.,W,ADMK,M,113545,260517,157563,153222
1991,TIRUCHENGODE,RAMASAMY V.,N,CPM,M,34886,260517,157563,153222
1991,TIRUCHENGODE,PALANISAMY C.,N,PMK,M,1419,260517,157563,153222
1991,TIRUCHENGODE,SAMUEIRAJ G.,N,IND,M,512,260517,157563,153222
1991,TIRUCHENGODE,DHANASEKARAN A.M.,N,IND,M,373,260517,157563,153222
1991,TIRUCHENGODE,SUBBARAMANI P.,N,IND,M,348,260517,157563,153222
1991,TIRUCHENGODE,MURUGAN K.,N,IND,M,249,260517,157563,153222
1991,TIRUCHENGODE,MUTHUSASMY K,N,IND,M,227,260517,157563,153222
1991,TIRUCHENGODE,SENGODAN A.,N,IND,M,226,260517,157563,153222
1991,TIRUCHENGODE,SELVARAJ K.,N,IND,M,225,260517,157563,153222
1991,TIRUCHENGODE,SADASOVAM S.,N,IND,M,216,260517,157563,153222
1991,TIRUCHENGODE,NOYAL K.,N,IND,M,198,260517,157563,153222
1991,TIRUCHENGODE,KAILASAM C.,N,IND,M,195,260517,157563,153222
1991,TIRUCHENGODE,VADIVELACHARI M.,N,IND,M,169,260517,157563,153222
1991,TIRUCHENGODE,GANESAN PON.,N,TDI,M,153,260517,157563,153222
1991,TIRUCHENGODE,DHARAMALINGAM V.,N,IND,M,105,260517,157563,153222
1991,TIRUCHENGODE,PARAMASIVAM K.,N,IND,M,90,260517,157563,153222
1991,TIRUCHENGODE,THANGAVEL P.K.,N,IND,M,86,260517,157563,153222
1991,SANKARI,SAROJA V.,W,ADMK,F,79039,189946,116048,112901
1991,SANKARI,VARADARAJAN R.,N,DMK,M,27080,189946,116048,112901
1991,SANKARI,RAMN V.,N,PMK,M,5902,189946,116048,112901
1991,SANKARI,PALANIAPPAN S.,N,IND,M,441,189946,116048,112901
1991,SANKARI,CHANDRAN K.S.,N,IND,M,266,189946,116048,112901
1991,SANKARI,JAYAMANI P.,N,IND,M,173,189946,116048,112901
1991,EDAPADI,K. PALANISAMY,W,ADMK,M,72379,195456,128097,124281
1991,EDAPADI,P. KOLANDAI GOUNDER,N,PMK,M,31113,195456,128097,124281
1991,EDAPADI,A. KANDASAMY,N,DMK,M,20011,195456,128097,124281
1991,EDAPADI,P.A. SHANMUGAM,N,IND,M,397,195456,128097,124281
1991,EDAPADI,K. GANGANATHAN,N,TMM,M,381,195456,128097,124281
1991,METTUPALAYAM,SULOCHANA L.,W,ADMK,F,72912,186264,124756,119873
1991,METTUPALAYAM,ARUNKUMAR B.,N,DMK,M,31173,186264,124756,119873
1991,METTUPALAYAM,NANDAKUMAR SRI,N,BJP,M,7017,186264,124756,119873
1991,METTUPALAYAM,SIVASAMY M.R.,N,IFTP,M,6325,186264,124756,119873
1991,METTUPALAYAM,PALANICHAMI R.,N,PMK,M,628,186264,124756,119873
1991,METTUPALAYAM,THRILOKASUNDAR K.,N,JP,M,473,186264,124756,119873
1991,METTUPALAYAM,RAMASAMY V.,N,IND,M,345,186264,124756,119873
1991,METTUPALAYAM,TAMILSSELVAN K.,N,AMI,M,311,186264,124756,119873
1991,METTUPALAYAM,SELVAM T.R.,N,IND,M,180,186264,124756,119873
1991,METTUPALAYAM,PONNUCHAMI N.,N,IND,M,180,186264,124756,119873
1991,METTUPALAYAM,DHAMODHARAN V.,N,TMM,M,130,186264,124756,119873
1991,METTUPALAYAM,VELUMANI M.,N,IND,M,101,186264,124756,119873
1991,METTUPALAYAM,SUBBAN S.S.,N,IND,M,98,186264,124756,119873
1991,AVANASHI,M. SEENIAMMAL,W,ADMK,F,69774,160494,107440,100149
1991,AVANASHI,M. ARUMUGHAM,N,CPI,M,23625,160494,107440,100149
1991,AVANASHI,M. PALANISAMY,N,BJP,M,4493,160494,107440,100149
1991,AVANASHI,K.M. JAYARAJ,N,JP,M,972,160494,107440,100149
1991,AVANASHI,A. SELVARAJ,N,TMM,M,430,160494,107440,100149
1991,AVANASHI,P. KANNAIYAN,N,IND,M,294,160494,107440,100149
1991,AVANASHI,M. PALANI,N,IND,M,283,160494,107440,100149
1991,AVANASHI,R. PALANISAMY,N,PMK,M,278,160494,107440,100149
1991,THONDAMUTHUR,C. ARANGANAYAGAM,W,ADMK,M,92362,260841,154476,149081
1991,THONDAMUTHUR,U.K. VELLINGIRI,N,CPM,M,45218,260841,154476,149081
1991,THONDAMUTHUR,M. VENKATACHALAM,N,BJP,M,8571,260841,154476,149081
1991,THONDAMUTHUR,S. AYYASWAMY,N,JP,M,1023,260841,154476,149081
1991,THONDAMUTHUR,R. DURAISWAMY,N,PMK,M,397,260841,154476,149081
1991,THONDAMUTHUR,N. SIVAKUMAR,N,TMM,M,321,260841,154476,149081
1991,THONDAMUTHUR,A. RANGASWAMY,N,IND,M,294,260841,154476,149081
1991,THONDAMUTHUR,V. KANAGARAJ,N,IND,M,280,260841,154476,149081
1991,THONDAMUTHUR,D. VALARMATHI,N,IND,F,207,260841,154476,149081
1991,THONDAMUTHUR,J.M. RANGASWAMY,N,IND,M,174,260841,154476,149081
1991,THONDAMUTHUR,JOHN PETER,N,IND,M,151,260841,154476,149081
1991,THONDAMUTHUR,T.S. PERUMAL,N,IND,M,83,260841,154476,149081
1991,SINGANALLUR,GOVINDARAJ P.,W,ADMK,M,68069,207250,127171,122727
1991,SINGANALLUR,SENGALIAPPAN R.,N,JD,M,46099,207250,127171,122727
1991,SINGANALLUR,BALAJI V.,N,BJP,M,5755,207250,127171,122727
1991,SINGANALLUR,VELUGHAMY P.,N,PMK,M,1096,207250,127171,122727
1991,SINGANALLUR,KRISHNASAMY A.,N,TMM,M,280,207250,127171,122727
1991,SINGANALLUR,BALAN K.B.,N,IND,M,253,207250,127171,122727
1991,SINGANALLUR,MURUGAN S.,N,IND,M,242,207250,127171,122727
1991,SINGANALLUR,GOVINDRAJ K.,N,IND,M,170,207250,127171,122727
1991,SINGANALLUR,SELVARAJ P.,N,IND,M,165,207250,127171,122727
1991,SINGANALLUR,MANIAN K.,N,IND,M,140,207250,127171,122727
1991,SINGANALLUR,AYYASAMY M.M.,N,IND,M,119,207250,127171,122727
1991,SINGANALLUR,SINNAKUTTI R.,N,IND,M,102,207250,127171,122727
1991,SINGANALLUR,SATHYAVANI V.M.,N,IND,F,83,207250,127171,122727
1991,SINGANALLUR,VENUGOPAL K.P.,N,IND,M,78,207250,127171,122727
1991,SINGANALLUR,RAJASEKARAN G.,N,TMK,M,76,207250,127171,122727
1991,COIMBATORE WEST,SELVARAJ K.,W,INC,M,41194,145254,82245,80640
1991,COIMBATORE WEST,RAMANATHAN M.,N,DMK,M,24696,145254,82245,80640
1991,COIMBATORE WEST,MANI ALIAS MOOKAMBIKAI MANI,N,BJP,M,11718,145254,82245,80640
1991,COIMBATORE WEST,ABDUL SALAM P.K.,N,MUL,M,988,145254,82245,80640
1991,COIMBATORE WEST,RAMACHANDARAN A.S.,N,IND,M,397,145254,82245,80640
1991,COIMBATORE WEST,MUST HAFA KAMAL A.M.,N,IND,M,306,145254,82245,80640
1991,COIMBATORE WEST,RAMARAJ J.R.,N,JP,M,243,145254,82245,80640
1991,COIMBATORE WEST,TAMIL SELVANS S.,N,ICS(SCS),M,115,145254,82245,80640
1991,COIMBATORE WEST,BALAN K.B.,N,IND,M,114,145254,82245,80640
1991,COIMBATORE WEST,BAPPU N.K.,N,IND,M,111,145254,82245,80640
1991,COIMBATORE WEST,CHINNASWAMY P.,N,IND,M,101,145254,82245,80640
1991,COIMBATORE WEST,USMAN SHERIFF,N,IND,M,77,145254,82245,80640
1991,COIMBATORE WEST,ARUMUGAM V.K.,N,IND,M,76,145254,82245,80640
1991,COIMBATORE WEST,SUNDARRAJ C.N.,N,IND,M,72,145254,82245,80640
1991,COIMBATORE WEST,BALASUBRAMANIAM V.,N,IND,M,65,145254,82245,80640
1991,COIMBATORE WEST,BALAKRISHNAN R.,N,IND,M,57,145254,82245,80640
1991,COIMBATORE WEST,RAMAKRISHNAN P.,N,IND,M,51,145254,82245,80640
1991,COIMBATORE WEST,BHAGAVATH KUMAR G.,N,IND,M,46,145254,82245,80640
1991,COIMBATORE WEST,KATHIRESAN M.,N,IND,M,42,145254,82245,80640
1991,COIMBATORE WEST,ERRIETTI EKAMBARAM,N,IND,M,40,145254,82245,80640
1991,COIMBATORE WEST,THEEOPRI KRISHNAMOORTHY,N,IND,M,36,145254,82245,80640
1991,COIMBATORE WEST,SIRDAR IQBAL SHERIFF,N,IND,M,33,145254,82245,80640
1991,COIMBATORE WEST,DHANALAKSHMI N.,N,IND,F,27,145254,82245,80640
1991,COIMBATORE WEST,YUSUF K.S.,N,IND,M,22,145254,82245,80640
1991,COIMBATORE WEST,PARAMESWARAN M.,N,IND,M,13,145254,82245,80640
1991,COIMBATORE EAST,LAKSHMANAN V.K.,W,INC,M,46544,162322,85021,83780
1991,COIMBATORE EAST,KARUNAKARAN K.C.,N,CPM,M,29019,162322,85021,83780
1991,COIMBATORE EAST,BHUPATHY G.,N,BJP,M,5275,162322,85021,83780
1991,COIMBATORE EAST,GEETHA K.S.,N,JP,F,1151,162322,85021,83780
1991,COIMBATORE EAST,GANDHI A.,N,TDI,M,185,162322,85021,83780
1991,COIMBATORE EAST,RAJASEKARAN C.,N,IND,M,149,162322,85021,83780
1991,COIMBATORE EAST,ABDUL KAREEM H.,N,PMK,M,130,162322,85021,83780
1991,COIMBATORE EAST,BALAN K.B.,N,IND,M,118,162322,85021,83780
1991,COIMBATORE EAST,RAJENDRAN G.,N,IND,M,100,162322,85021,83780
1991,COIMBATORE EAST,NANJAPPAN C.M.,N,IND,M,99,162322,85021,83780
1991,COIMBATORE EAST,ANTHONYARAJ R.,N,IND,M,98,162322,85021,83780
1991,COIMBATORE EAST,SUKUMAR RAJAN R.,N,IND,M,95,162322,85021,83780
1991,COIMBATORE EAST,RADHAKRISHNAN M.,N,IND,M,93,162322,85021,83780
1991,COIMBATORE EAST,UDAYAKUMAR K.H.V.,N,IND,M,85,162322,85021,83780
1991,COIMBATORE EAST,SWAMINATHAN C.,N,IND,M,78,162322,85021,83780
1991,COIMBATORE EAST,SURESH K.,N,IND,M,78,162322,85021,83780
1991,COIMBATORE EAST,MURUGESAN R.V.,N,IND,M,64,162322,85021,83780
1991,COIMBATORE EAST,SELVARAJ M.,N,IND,M,62,162322,85021,83780
1991,COIMBATORE EAST,RADHAKRISHNAN N.,N,IND,M,49,162322,85021,83780
1991,COIMBATORE EAST,NATARAJAN R.,N,IND,M,47,162322,85021,83780
1991,COIMBATORE EAST,SUBRAMANI K.,N,IND,M,46,162322,85021,83780
1991,COIMBATORE EAST,NAGARAJAN R.,N,TMM,M,45,162322,85021,83780
1991,COIMBATORE EAST,RAVI M.,N,IND,M,41,162322,85021,83780
1991,COIMBATORE EAST,VELLAISAMY S.,N,IND,M,39,162322,85021,83780
1991,COIMBATORE EAST,CHELLADURAI P.,N,IND,M,32,162322,85021,83780
1991,COIMBATORE EAST,PURUSHOTHAMAN K.,N,IND,M,30,162322,85021,83780
1991,COIMBATORE EAST,MALARMANNAN A.,N,IND,M,28,162322,85021,83780
1991,PERUR,RAJU K.P.,W,ADMK,M,76676,225491,138172,133240
1991,PERUR,NATARASAN A.,N,DMK,M,47017,225491,138172,133240
1991,PERUR,DORAIBALU V.,N,BJP,M,7270,225491,138172,133240
1991,PERUR,LOGANATHAN K.,N,JP,M,402,225491,138172,133240
1991,PERUR,JOTHI K.,N,PMK,F,332,225491,138172,133240
1991,PERUR,EBRAHIM M.M.,N,ICS(SCS),M,306,225491,138172,133240
1991,PERUR,CHINNASAMY M.,N,TMM,M,303,225491,138172,133240
1991,PERUR,MOHAMMED JINNAH A.,N,IND,M,224,225491,138172,133240
1991,PERUR,JAYARAJ M.,N,IND,M,211,225491,138172,133240
1991,PERUR,BALAN K.B.,N,IND,M,142,225491,138172,133240
1991,PERUR,SANGUPANDIAN S.,N,IND,M,124,225491,138172,133240
1991,PERUR,MOHANDOSS S.,N,IND,M,89,225491,138172,133240
1991,PERUR,MOHAMMED ALI C.,N,IND,M,73,225491,138172,133240
1991,PERUR,KRISHNAN M.,N,IND,M,71,225491,138172,133240
1991,KINATHUKKADAVU,PALANISAMY N.S.,W,ADMK,M,64358,147834,101649,97691
1991,KINATHUKKADAVU,KANDASAMY K.,N,DMK,M,31792,147834,101649,97691
1991,KINATHUKKADAVU,RAMASAMY K.S.,N,TMM,M,339,147834,101649,97691
1991,KINATHUKKADAVU,CHINNASAMY A.V.,N,IND,M,271,147834,101649,97691
1991,KINATHUKKADAVU,GURUSAMY K.V.,N,IND,M,253,147834,101649,97691
1991,KINATHUKKADAVU,MUTHUKRISHNAN P.,N,PMK,M,240,147834,101649,97691
1991,KINATHUKKADAVU,VEERABADRAN R.,N,IND,M,229,147834,101649,97691
1991,KINATHUKKADAVU,ARUCHAMY C.M.,N,AMI,M,112,147834,101649,97691
1991,KINATHUKKADAVU,ARUMUGHAM K.,N,IND,M,97,147834,101649,97691
1991,POLLACHI,CHANDRASEKAR V.P.,W,ADMK,M,72736,178093,117961,114867
1991,POLLACHI,ANDU ALIAS NACHIMUTHU M.N.,N,DMK,M,40195,178093,117961,114867
1991,POLLACHI,KANNAPPAN S.,N,PMK,M,429,178093,117961,114867
1991,POLLACHI,CHANDRASEKARAN P.N.,N,TMM,M,404,178093,117961,114867
1991,POLLACHI,SANKARALINGAM R.,N,IND,M,245,178093,117961,114867
1991,POLLACHI,SELVARASUK K.,N,IND,M,207,178093,117961,114867
1991,POLLACHI,VENKATESAN G.,N,IND,M,144,178093,117961,114867
1991,POLLACHI,NAGARAJ P.,N,IND,M,78,178093,117961,114867
1991,POLLACHI,KANNAIYAN P.,N,IND,M,73,178093,117961,114867
1991,POLLACHI,KUPPYSAMY S.,N,IND,M,71,178093,117961,114867
1991,POLLACHI,SURENDRAN G.,N,IND,M,58,178093,117961,114867
1991,POLLACHI,RAMANATHAN S.,N,IND,M,58,178093,117961,114867
1991,POLLACHI,VARADARJ A.R.,N,IND,M,48,178093,117961,114867
1991,POLLACHI,SYED ISMAIL S.,N,IND,M,42,178093,117961,114867
1991,POLLACHI,VALUSAMY M.,N,IND,M,41,178093,117961,114867
1991,POLLACHI,CHOCKALILNGAM K.,N,IND,M,38,178093,117961,114867
1991,VALPARAI,A. SRIDHARAN,W,ADMK,M,55284,142551,94270,91063
1991,VALPARAI,A.T. KARUPPAIAH,N,CPI,M,34100,142551,94270,91063
1991,VALPARAI,M. KULANDAIRAJ,N,JP,M,596,142551,94270,91063
1991,VALPARAI,C. BALAKRISHNAN,N,PMK,M,352,142551,94270,91063
1991,VALPARAI,M. PALANISAMY,N,IND,M,315,142551,94270,91063
1991,VALPARAI,A. SELVARAJ,N,IND,M,250,142551,94270,91063
1991,VALPARAI,S. NITIANANDAM,N,IND,M,166,142551,94270,91063
1991,UDUMALPET,K.P. MANIVASAGAM,W,ADMK,M,75262,186110,128386,124574
1991,UDUMALPET,R.T. MARIAPPAN,N,DMK,M,44990,186110,128386,124574
1991,UDUMALPET,N.[P. KANDASAMY,N,PMK,M,1444,186110,128386,124574
1991,UDUMALPET,N. KUMARAN,N,TMM,M,1060,186110,128386,124574
1991,UDUMALPET,S. DAMODHARAN,N,JP,M,863,186110,128386,124574
1991,UDUMALPET,N. THIRUMURTHI,N,IND,M,496,186110,128386,124574
1991,UDUMALPET,C. DHANDAPANI,N,IND,M,145,186110,128386,124574
1991,UDUMALPET,K. PONRAJ,N,IND,M,132,186110,128386,124574
1991,UDUMALPET,C. MALAYANDISAMY,N,IND,M,101,186110,128386,124574
1991,UDUMALPET,V.P. PALANISAMY,N,IND,M,81,186110,128386,124574
1991,DHARAPURAM,ESWARAMURTHI P.,W,ADMK,M,66490,162002,105621,101530
1991,DHARAPURAM,SHANTHAKUMARI T.,N,DMK,F,28545,162002,105621,101530
1991,DHARAPURAM,ELANGANDHI E.K.,N,BJP,M,3166,162002,105621,101530
1991,DHARAPURAM,SIVAGAMI V.,N,PMK,F,2359,162002,105621,101530
1991,DHARAPURAM,PALANIAPPAN M.,N,JP,M,375,162002,105621,101530
1991,DHARAPURAM,SUBRAMANIAN A.,N,TMM,M,318,162002,105621,101530
1991,DHARAPURAM,SELVARAJ S.,N,IND,M,223,162002,105621,101530
1991,DHARAPURAM,NAGARAJAN G.,N,IND,M,54,162002,105621,101530
1991,VELLAKOIL,DHURAI RAMASWAMMY,W,ADMK,M,68225,157927,111672,108556
1991,VELLAKOIL,SUBBULAKSHMI JEGADEESAN,N,DMK,F,38638,157927,111672,108556
1991,VELLAKOIL,SUNDARRAJ K.,N,PMK,M,822,157927,111672,108556
1991,VELLAKOIL,SELVANAYAGAM M.,N,TMM,M,531,157927,111672,108556
1991,VELLAKOIL,SIVAKUMAR P.,N,IND,M,155,157927,111672,108556
1991,VELLAKOIL,KRISHNAKUMAR S.,N,IND,M,97,157927,111672,108556
1991,VELLAKOIL,VIJAYAKUMAR C.,N,IND,M,88,157927,111672,108556
1991,PONGALUR,BALASUBRAMANIYAM S.R.,W,INC,M,64588,146903,101992,96272
1991,PONGALUR,VIJAYALAKSHMI P.,N,DMK,F,23526,146903,101992,96272
1991,PONGALUR,IIANCHEZHIAN S.,N,BJP,M,5187,146903,101992,96272
1991,PONGALUR,PERUMAL R.,N,PMK,M,1397,146903,101992,96272
1991,PONGALUR,MURUGESAN V.,N,TMM,M,868,146903,101992,96272
1991,PONGALUR,THIRUMAN,N,IND,M,706,146903,101992,96272
1991,PALLADAM,DURAIMURUGAN K.S.,W,ADMK,M,69803,183291,119298,114376
1991,PALLADAM,KANNAPPAN M.,N,DMK,M,37079,183291,119298,114376
1991,PALLADAM,BALADHANDAPANI A.,N,BJP,M,4797,183291,119298,114376
1991,PALLADAM,MURUGAN C.,N,PMK,M,684,183291,119298,114376
1991,PALLADAM,SIVASUBRAMANIAN K.,N,IND,M,444,183291,119298,114376
1991,PALLADAM,GOPALKRISHNAN R.,N,IND,M,292,183291,119298,114376
1991,PALLADAM,PALANISAMY S.,N,IND,M,276,183291,119298,114376
1991,PALLADAM,SIVAMANI S.,N,IND,M,227,183291,119298,114376
1991,PALLADAM,BALAN K.B.,N,IND,M,182,183291,119298,114376
1991,PALLADAM,KUMARASAMY C.,N,IND,M,169,183291,119298,114376
1991,PALLADAM,THANGAMUTHU R.,N,IND,M,139,183291,119298,114376
1991,PALLADAM,MANIMARAN P.,N,IND,M,135,183291,119298,114376
1991,PALLADAM,DHARUMAN S.,N,IND,M,118,183291,119298,114376
